BlockID,Process
blk_-8368999075696951531,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I3, I4, I4, I3"
blk_-3186776637432996575,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3"
blk_-3556487456219705996,"I1, I1, I2, I1, I3, I4, I5, I5, I4, I4, I3, I3, I5"
blk_-3857855109236040230,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3"
blk_-8509225351377493264,"I1, I2, I1, I1, I5, I5, I4, I5, I3, I4, I3, I4, I3"
blk_2136174858157040509,"I1, I1, I2, I1, I5, I3, I4, I4, I3, I4, I3, I5, I5"
blk_4166090013029294074,"I1, I1, I2, I1, I5, I3, I4, I5, I5, I3, I4, I3, I4"
blk_5426813580640631874,"I1, I1, I2, I1, I5, I3, I4, I3, I4, I5, I5, I3, I4"
blk_-1338070739173330219,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I4, I3, I4, I3, I13"
blk_-5809558360779094538,"I2, I1, I1, I1, I3, I4, I5, I5, I4, I4, I3, I3, I5"
blk_1706163713425986338,"I2, I1, I1, I1, I5, I4, I3, I4, I3, I4, I3, I5, I5"
blk_2997133552299050327,"I2, I1, I1, I1, I5, I3, I4, I5, I5, I4, I3, I4, I3"
blk_-414053873485737897,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I3, I3, I4"
blk_-8810901789018771165,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_4415953607545029022,"I2, I1, I1, I1, I5, I3, I4, I5, I5, I4, I3, I3, I4"
blk_-8839862019410797079,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_1398600941796084415,"I1, I1, I2, I1, I4, I3, I5, I5, I4, I3, I4, I3, I5"
blk_-7276106625068842756,"I1, I2, I1, I1, I5, I3, I4, I3, I4, I5, I5, I3, I4"
blk_-5752682089820284273,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_7126756065690945643,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-3840242306426959874,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-1098067427476596188,"I1, I2, I1, I1, I5, I5, I5, I3, I3, I4, I4, I4, I3"
blk_-1441963975065883413,"I1, I1, I2, I1, I3, I4, I5, I5, I5, I3, I4, I4, I3"
blk_6663514558215793493,"I1, I2, I1, I1, I5, I5, I4, I3, I3, I4, I4, I3, I5"
blk_6239201640410767625,"I2, I1, I1, I1, I4, I3, I5, I5, I4, I3, I5, I4, I3"
blk_2273986961190584717,"I2, I1, I1, I1, I5, I4, I3, I5, I5, I3, I4, I3, I4"
blk_-5058741029214870363,"I1, I1, I2, I1, I5, I5, I5, I4, I3, I3, I4, I4, I3"
blk_4498652939039067904,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-2611522175333918357,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-177814404111948121,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-438197793782810332,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_-3311566344527721580,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_8892637456908782715,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_2213983108855021418,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I4, I3, I3, I4"
blk_-5933511506834530908,"I1, I1, I2, I1, I3, I4, I5, I5, I3, I4, I5, I4, I3, I13"
blk_7598810342805939376,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_-7899838834535269316,"I2, I1, I1, I1, I4, I5, I5, I5, I4, I3, I3, I4, I3"
blk_8747833380420149630,"I2, I1, I1, I1, I5, I4, I4, I3, I5, I5, I3, I3, I4"
blk_5940336703368382589,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I4, I3, I5"
blk_4736170818475178364,"I1, I2, I1, I1, I3, I4, I5, I5, I4, I3, I5, I3, I4"
blk_-6840071421567391338,"I2, I1, I1, I1, I5, I4, I3, I4, I5, I5, I3, I3, I4"
blk_2299154172170123779,"I1, I2, I1, I1, I5, I5, I3, I3, I4, I3, I4, I4, I5"
blk_-6989653221184828025,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_3816272909362072970,"I1, I2, I1, I1, I5, I5, I5, I3, I3, I4, I3, I4, I4"
blk_5663722111954577716,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I4, I3, I4, I3, I13"
blk_6382813099762398038,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-4911919300206066316,"I2, I1, I1, I1, I5, I5, I4, I3, I3, I4, I5, I3, I4"
blk_2937758977269298350,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I3, I3, I4"
blk_-4735547315661630581,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_4076012546209277313,"I1, I1, I2, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5"
blk_4061319613470385166,"I1, I2, I1, I1, I4, I5, I5, I4, I3, I4, I5, I3, I3"
blk_1490869842858683600,"I1, I2, I1, I1, I5, I4, I3, I4, I3, I5, I5, I3, I4"
blk_5966329665413991515,"I1, I2, I1, I1, I5, I4, I3, I3, I4, I4, I3, I5, I5"
blk_5465712723516064342,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-8945841061580321482,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-2869792744793486472,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_1186108171267761331,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I3, I4, I4, I3"
blk_-5347783913830731848,"I1, I1, I1, I2, I5, I4, I3, I4, I5, I5, I3, I4, I3"
blk_7059284887176284807,"I2, I1, I1, I1, I5, I5, I4, I3, I3, I4, I5, I3, I4"
blk_-3557069053569764228,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_5609625294580952536,"I2, I1, I1, I1, I5, I4, I3, I3, I4, I5, I5, I3, I4"
blk_-4628272054576216660,"I2, I1, I1, I1, I4, I3, I5, I5, I3, I4, I5, I4, I3"
blk_4871160951666475342,"I1, I2, I1, I1, I5, I5, I4, I3, I3, I4, I5, I3, I4"
blk_121550178017018433,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-114926475140296541,"I1, I2, I1, I1, I4, I3, I5, I5, I4, I3, I4, I3, I5"
blk_-8657787874945058365,"I2, I1, I1, I1, I5, I3, I4, I5, I5, I4, I3, I4, I3"
blk_6187781670549507234,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4, I13"
blk_9094878492484904655,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I3, I3, I4, I13"
blk_-364777896412828595,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_3057507026167028204,"I1, I2, I1, I1, I5, I5, I5, I3, I3, I4, I4, I4, I3"
blk_6564360082199533347,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_6938210081952564129,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-6896453822855989185,"I1, I1, I2, I1, I5, I4, I3, I5, I5, I3, I4, I3, I4"
blk_5260184786398058232,"I1, I1, I1, I2, I5, I5, I5, I3, I4, I3, I4, I4, I3"
blk_8225537157649189272,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_6502202148676054256,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I5, I4, I3"
blk_8030636533660516850,"I1, I1, I1, I2, I5, I4, I3, I3, I4, I5, I5, I4, I3"
blk_4178308119593951925,"I2, I1, I1, I1, I5, I4, I3, I3, I4, I5, I5, I3, I4"
blk_876204833222308697,"I2, I1, I1, I1, I4, I5, I3, I4, I3, I4, I5, I3, I5"
blk_2591921795081280943,"I2, I1, I1, I1, I4, I3, I5, I5, I3, I4, I5, I3, I4"
blk_-2800292578114177919,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I5, I4, I3"
blk_-5117884082199423757,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I3, I4, I3"
blk_-352494952432761224,"I2, I1, I1, I1, I5, I4, I3, I3, I4, I5, I5, I4, I3"
blk_-5697278327960076840,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-2059774535638174243,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_407426631851533938,"I2, I1, I1, I1, I5, I4, I5, I3, I4, I3, I5, I4, I3"
blk_-8375348698837708409,"I2, I1, I1, I1, I5, I4, I3, I4, I3, I5, I5, I3, I4"
blk_-8835348675398065553,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I3, I4, I3, I4"
blk_-2187742925531313930,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I4, I3, I4, I3"
blk_8275755603013752357,"I1, I1, I1, I2, I3, I4, I3, I4, I4, I3, I5, I5, I5"
blk_-7572312985494648995,"I2, I1, I1, I1, I5, I5, I4, I3, I5, I3, I4, I4, I3, I13"
blk_407032352860161541,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I4, I3, I5"
blk_3594894242818954441,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_8892974903326196447,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_1158929212449932998,"I1, I2, I1, I1, I4, I5, I3, I5, I5, I4, I3, I3, I4"
blk_4395237367667673298,"I1, I1, I2, I1, I4, I3, I4, I5, I5, I3, I4, I3, I5"
blk_3596627521361841706,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-335647016274251845,"I1, I2, I1, I1, I3, I4, I5, I5, I3, I4, I3, I4, I5"
blk_7229137603491261825,"I1, I1, I2, I1, I5, I3, I4, I5, I5, I3, I4, I3, I4"
blk_-8159285345161273476,"I1, I2, I1, I1, I5, I5, I3, I4, I5, I4, I3, I3, I4"
blk_7907789175794490647,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I5, I3, I4"
blk_3979039248046618192,"I2, I1, I1, I1, I5, I5, I3, I4, I4, I3, I4, I3, I5"
blk_173183079569085351,"I1, I2, I1, I1, I5, I3, I4, I3, I4, I5, I5, I4, I3"
blk_5874726942511928418,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3"
blk_959211699442689408,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_7838711002055448635,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_-7801757658274143354,"I1, I2, I1, I1, I4, I3, I5, I3, I4, I3, I4, I5, I5"
blk_-8886141093970051964,"I2, I1, I1, I1, I3, I3, I4, I4, I5, I5, I5, I4, I3"
blk_8672344672672069517,"I2, I1, I1, I1, I4, I5, I5, I5, I3, I4, I3, I4, I3, W4"
blk_2790919595287769966,"I2, I1, I1, I1, I3, I4, I4, I3, I5, I5, I4, I3, I5"
blk_636425395498108574,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I5, I4, I3"
blk_5586165769753664250,"I1, I1, I2, I1, I5, I5, I3, I4, I4, I3, I4, I3, I5"
blk_1208537219851130704,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_196291720641151629,"I1, I2, I1, I1, I5, I4, I5, I5, I4, I3, I4, I3, I3"
blk_-5241594440856135851,"I2, I1, I1, I1, I5, I3, I4, I5, I5, I3, I4, I4, I3, I13, I13"
blk_-8856275410337287373,"I1, I1, I2, I1, I3, I4, I5, I5, I4, I3, I5, I4, I3"
blk_2483378679557189328,"I1, I2, I1, I1, I4, I3, I5, I5, I3, I4, I5, I3, I4"
blk_-8324579574091739564,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_763683430270122830,"I1, I2, I1, I1, I5, I3, I4, I5, I5, I4, I3, I4, I3"
blk_8807447169841162867,"I1, I2, I1, I1, I5, I3, I4, I5, I5, I4, I3, I3, I4"
blk_6284062395966525939,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_-4995075157915662000,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3"
blk_1978356687605646801,"I2, I1, I1, I1, I5, I4, I3, I5, I5, I4, I3, I4, I3"
blk_-1107623754633004756,"I1, I2, I1, I1, I5, I4, I3, I3, I4, I5, I4, I3, I5"
blk_-2538174131444829277,"I1, I1, I2, I1, I5, I5, I3, I4, I5, I4, I3, I4, I3"
blk_-460553266307020762,"I2, I1, I1, I16"
blk_-7973208979632670993,"I1, I2, I1, I1, I5, I5, I3, I4, I5, I4, I3, I4, I3"
blk_813707804208047778,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I5, I4, I3"
blk_329813076721750079,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_6718635912869464166,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-359402538530089049,"I2, I1, I1, I1, I5, I4, I3, I5, I5, I4, I4, I3, I3"
blk_2296201154347060407,"I2, I1, I1, I1, I5, I4, I3, I5, I4, I3, I5, I4, I3"
blk_-5359805089142952846,"I1, I1, I2, I1, I5, I4, I3, I5, I4, I3, I4, I3, I5"
blk_9093692318125569322,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_2882062272328874001,"I1, I2, I1, I1, I5, I5, I3, I4, I3, I4, I5, I4, I3"
blk_9048255448189690752,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-7281617374992043478,"I1, I2, I1, I1, I4, I3, I5, I5, I3, I4, I5, I3, I4"
blk_9192600340330329011,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_-6282479990706998543,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_6428414053344879096,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_-4920220030802808188,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I4, I4, I3, I3"
blk_-4164197497062701144,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-4279116094215715473,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_7414701647519955563,"I1, I2, I1, I1, I5, I4, I3, I4, I3, I4, I3, I5, I5"
blk_2623118236550814490,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_-425630844982822894,"I2, I1, I1, I1, I4, I3, I4, I3, I5, I5, I5, I3, I4"
blk_6972364815243582951,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I4, I3, I3, I4"
blk_8245731862759993604,"I2, I1, I1, I1, I5, I5, I3, I4, I5, I3, I4, I4, I3"
blk_-4431825843449103060,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I4, I3, I4, I3"
blk_6961980072435903127,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_4151502162901677336,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I4, I3"
blk_-826340127447381248,"I1, I2, I1, I1, I5, I3, I4, I5, I5, I4, I3, I3, I4"
blk_-2684619101627503302,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I3, I4, I4, I3"
blk_-2533113831227662593,"I1, I1, I1, I2, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_8763318191335591415,"I2, I1, I1, I1, I5, I4, I3, I4, I5, I3, I4, I3, I5"
blk_5174596620550461256,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-7334973989363373138,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I4, I3, I3"
blk_-1228608042019724431,"I1, I1, I2, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_2309388865610297122,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-4389753351245673697,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I4, I3, I5"
blk_8637649515180267954,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I3, I4, I3, I4"
blk_-7455385476433896629,"I1, I1, I2, I1, I4, I5, I3, I5, I4, I3, I4, I3, I11, I5, I12, I1, I6, I5, I7, I17, I10"
blk_2648762749914648009,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_-374785475513139044,"I2, I1, I1, I1, I3, I4, I5, I3, I4, I5, I4, I3, I5"
blk_8461475652042164677,"I1, I1, I2, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_1832888410618790020,"I1, I2, I1, I16"
blk_6862748530387196079,"I1, I2, I1, I1, I5, I3, I4, I3, I4, I5, I5, I3, I4"
blk_8817816844315170010,"I1, I2"
blk_-8932629829973213814,"I2, I1, I1, I1, I5, I4, I3, I5, I5, I4, I3, I4, I3"
blk_-3251400968068383140,"I1, I1, I2, I1, I5, I5, I5, I4, I4, I3, I3, I4, I3"
blk_-8682841984432567691,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I3, I4, I4, I3"
blk_-8175812038209061332,"I1, I2, I1, I1, I5, I5, I4, I4, I3, I3, I4, I3, I5"
blk_4412554008483177492,"I1, I1, I2, I1, I5, I4, I3, I5, I3, I4, I3, I4, I5"
blk_-158198766092009879,"I2, I1, I1, I1, I5, I5, I4, I3, I3, I4, I5, I4, I3"
blk_5560281355791837737,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_2137534487607138927,"I1, I2, I1, I1, I5, I3, I4, I5, I5, I3, I4, I3, I4"
blk_-6106999453278253860,"I1, I2, I1, I1, I5, I3, I4, I5, I3, I4, I4, I3, I5"
blk_7944766432495712024,"I1, I2, I1, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_-1142145441160626427,"I1, I2, I1, I1, I4, I5, I5, I3, I4, I3, I3, I4, I5"
blk_97043140222490835,"I1, I1, I2, I1, I3, I4, I5, I3, I4, I5, I5, I4, I3"
blk_8441331920320398121,"I2, I1, I1, I1, I3, I5, I5, I4, I3, I4, I5, I4, I3"
blk_3391968916913480451,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_7665706840085547554,"I2, I1, I1, I1, I5, I5, I5, I4, I4, I3, I3, I4, I3"
blk_-153458143915475892,"I2, I1, I1, I1, I5, I5, I5, I4, I4, I3, I3, I4, I3"
blk_4387471205598997418,"I1, I2, I1, I1, I5, I5, I3, I4, I4, I3, I5, I4, I3"
blk_7726639466366949568,"I2, I1, I1, I1, I5, I4, I3, I4, I3, I5, I5, I3, I4"
blk_6317676091140752890,"I2, I1"
blk_-6688478767600344493,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I4, I4, I3, I3"
blk_-7449414904593311963,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-6672109589627090181,"I2, I1, I1, I1, I5, I4, I3, I4, I3, I5, I5, I4, I3"
blk_8869038254223695968,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I4, I3, I5, I13"
blk_5783193693738405559,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I4, I3, I5"
blk_3927626625411538829,"I2, I1, I1, I1, I3, I4, I5, I5, I3, I4, I5, I4, I3"
blk_-2213766349160028444,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_4767998392118152628,"I1, I1, I2, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_776319080380317794,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I4, I3, I3, I4"
blk_-5444064125012062317,"I1, I1, I2, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_3570989464932958995,"I1, I1, I2, I1, I5, I4, I3, I4, I3, I5, I4, I3, I5"
blk_-631840711759605926,"I2, I1, I1, I1, I5, I4, I3, I3, I4, I5, I5, I4, I3"
blk_465511875182557346,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I4, I3"
blk_-5199781831771905604,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_-64267447549846006,"I2, I1, I1, I1, I5, I5, I3, I4, I4, I3, I5, I3, I4"
blk_-3627228276280418865,"I1, I2, I1, I1, I3, I4, I5, I5, I4, I3, I4, I3, I5"
blk_9014197414869764504,"I2, I1, I1, I1, I5, I3, I4, I3, I3, I4, I4, I5, I5"
blk_-4659107251319278087,"I1, I1, I2, I1, I5, I5, I4, I3, I3, I4, I5, I3, I4"
blk_5670949773961744208,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I5, I3, I4, I3"
blk_-7624512603743599086,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I3, I4, I3, I4"
blk_3286640122340128312,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_1177403829917568569,"I1, I1, I1, I2, I4, I3, I4, I5, I5, I5, I3, I4, I3"
blk_2974926379878047980,"I1, I1, I2, I1, I5, I5, I3, I4, I4, I3, I4, I3, I5"
blk_4758745081489536518,"I2, I1, I1, I16"
blk_-7630501084322698598,"I1, I1, I2, I1, I5, I5, I4, I4, I3, I4, I3, I5, I3"
blk_-8577190675839922684,"I1, I1, I2, I1, I5, I4, I5, I5, I3, I3, I4, I4, I3, I13"
blk_6978889570030441330,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5"
blk_4594293532864322184,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_-9046629207307311031,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5, W4"
blk_7703538305391767693,"I2, I1, I1, I1, I5, I5, I5, I3, I3, I4, I4, I3, I4"
blk_180041301447939759,"I1, I2, I1, I1, I5, I5, I3, I4, I4, I3, I3, I4, I5"
blk_2946720440615550127,"I1, I1, I2, I1, I5, I3, I4, I3, I4, I4, I3, I5, I5"
blk_-4002458179573185032,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-5211525144669523464,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I5, I3, I4"
blk_-3248146233992352906,"I1, I2, I1, I1, I5, I4, I4, I3, I3, I5, I5, I4, I3"
blk_-4900119836550405779,"I1, I1, I1, I2, I5, I5, I4, I3, I3, I4, I5, I3, I4"
blk_-3519671203911310253,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I4, I3, I3, I4, I13"
blk_4723908244665112958,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I3, I4, I4, I3"
blk_-4671507812263655157,"I2, I1, I1, I1, I5, I4, I3, I4, I5, I3, I4, I3, I5"
blk_7222977043667840859,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5"
blk_-4320458775736087991,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_1278778896416685031,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_-7426906110798366799,"I2, I1, I1, I1, I3, I4, I4, I3, I5, I5, I4, I3, I5"
blk_-4231355813556838539,"I2, I1, I1, I1, I5, I5, I3, I4, I4, I3, I5, I3, I4"
blk_3200335678226900553,"I1, I1, I2, I1, I3, I3, I4, I4, I5, I5, I3, I4, I5"
blk_-575935563480348660,"I1, I1, I1, I2, I3, I4, I5, I5, I4, I3, I4, I3, I5"
blk_1444409646508428927,"I1, I2, I1, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_1518363353248699616,"I2, I1, I1, I1, I5, I4, I3, I4, I3, I3, I4, I5, I5"
blk_1185215232113422312,"I2, I1, I1, I1, I5, I4, I3, I5, I3, I4, I5, I4, I3"
blk_-3592358582147747067,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-8568009365497154308,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-2324190915278660571,"I1, I2, I1, I1, I5, I4, I5, I5, I3, I3, I4, I3, I4"
blk_-3598092102738931243,"I2, I1, I1, I1, I4, I3, I5, I5, I4, I4, I3, I3, I5, I13"
blk_-5420576212139535181,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I3, I4, I4, I3"
blk_-5681500003997724197,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_2816351507802245205,"I2, I1, I1, I1, I4, I3, I3, I4, I5, I5, I5, I3, I4"
blk_-9002996269292694259,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_-498357431383331286,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I4, I3, I4, I3"
blk_-512049294889650644,"I1, I2, I1, I1, I5, I3, I4, I5, I5, I3, I4, I3, I4"
blk_8882408612735718303,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3, I13"
blk_8761923168862005086,"I1, I1, I2, I1, I4, I3, I5, I5, I4, I3, I5, I4, I3"
blk_-1825860580615725484,"I2, I1, I1, I1, I5, I5, I5, I4, I4, I3, I3, I4, I3"
blk_1338100306407182317,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I3, I4, I3"
blk_2784765884504412297,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3"
blk_7114055145872925287,"I2, I1, I1, I1, I5, I5, I5, I3, I3, I4, I4, I3, I4"
blk_-7135910460514718943,"I2, I1, I1, I1, I4, I5, I5, I5, I4, I3, I3, I4, I3, I13"
blk_212075344068580111,"I2, I1, I1, I1, I5, I4, I3, I4, I3, I5, I5, I4, I3"
blk_2721894577449026697,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I5, I3, I4"
blk_-6220756051405424548,"I1, I2, I1, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_4388579206573683374,"I2, I1, I1, I1, I5, I5, I3, I4, I5, I3, I4, I3, I4"
blk_-2817457722948002429,"I1, I2, I1, I1, I4, I5, I5, I5, I3, I4, I3, I3, I4"
blk_-3276536483844634257,"I2, I1, I1, I1, I4, I3, I5, I4, I3, I4, I3, I5, I5"
blk_-6340681183389204578,"I2, I1, I1, I1, I4, I3, I4, I3, I5, I5, I5, I4, I3"
blk_-6168931967181236338,"I1, I2, I1, I1, I4, I5, I3, I4, I5, I5, I3, I4, I3"
blk_-5742210751448140815,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_3366705177059342742,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_8857153692973662051,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I3, I3, I4, I4"
blk_3164219483018383478,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3"
blk_8469257674393640533,"I2, I1, I1, I1, I4, I5, I3, I3, I4, I5, I5, I3, I4"
blk_5239192805206813962,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_-6321726721417165909,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5"
